SampleNumber,Bacterivores,Fungivores,Herbivores,Omnivores,Predators,Unidentified,Total_Number,Latitude,Longitude
5241,90,0,0,0,0,,90,-33.274506,18.706223
5242,30,60,985,20,25,,1120,-33.488889,18.864833
5243,152,37,115,10,18,,332,-33.488889,18.864833
5244,12,0,204,0,2,,218,-34.157192,19.862317
5245,88,60,100,2,2,,252,-34.157192,19.862317
5246,36,36,36,0,2,,110,-34.157192,19.862317
5247,29,49,57,11,2,,148,43.3088361,-5.056772222
5248,622,22,203,2,2,,851,36.461889,-6.228556
5249,937,132,1291,53,155,,2568,31.065,103.717
5250,347,137,116,7,95,,702,38.7,103.867
5251,347,238,162,62,15,,824,31.973,106.618
5252,1590,389,863,279,236,,3357,29.9,102.002
5253,2154,630,1044,94,35,,3957,29.583,102.028
5254,244,71,72,29,39,,455,29.375,102.246
5255,651.9943378,352.2985102,654.5519619,132.146397,24.02661764,,1815.017825,29.883,102.02
5256,1187.553047,804.5647911,471.9867844,130.6323764,74.2811552,,2669.018154,29.592,102.051
5257,1527.253854,577.4416967,859.0756379,244.5857094,110.0635692,,3318.420467,29.698,102.004
5258,1721.03751,820.3534112,573.3048521,174.5151183,58.17170609,,3347.382598,29.577,102.009
5259,530.5738651,205.0605109,171.8119535,20.05081378,16.28428813,9,952.7814315,29.308,99.243
5260,675.1969249,335.61559,203.3925831,183.8765713,63.0947779,,1461.176447,29.93,99.263
5261,552.4266095,183.497113,82.2448857,119.5842213,21.9819931,46,1005.607239,29.93,99.264
5262,78,270,54,96,,,498,31.55416667,102.3486667
5263,1520,1054,1374,1560,,,5508,31.51666667,102.4166667
5264,410,230,354,312,,,1306,31.52,102.38
5265,26,52,56,9,,,143,45.63,122.82
5266,296,89,98,35,,,518,48.43,119.55
5267,151,44,22,5,,,222,41.47,111.53
5268,65,28,16,4,,,113,33.06,96.51
5269,165,67,63,24,,,319,42.08,115.14
5270,211,33,179,26,,,449,33.32,120.29
5271,33,32,31,4,,,100,47.26,126.38
5272,490,132,258,32,,,912,30.21,104.01
5273,811.2285867,0,1686.501535,1238.191001,170.7849656,170.7849656,4077.491054,57.115389,8.968083
5274,612.6442845,102.1073808,673.908713,285.9006661,61.26442845,367.5865707,2103.412044,56.559917,10.963167
5275,1062.777623,20.43803121,347.4465306,429.1986554,40.87606242,40.87606242,1941.612965,56.827053,9.949289
5276,367.0483885,0,81.56630856,142.74104,0,0,591.3557371,55.918361,10.168736
5277,1100.668455,0,81.53099667,224.2102408,0,122.296495,1528.706187,55.789744,9.184911
5278,612.7014489,81.69352653,204.2338163,81.69352653,0,40.84676326,1021.169082,49.409222,0.339028
5279,1339.239926,209.2562384,899.8018252,564.9918437,62.77687152,188.3306146,3264.397319,49.265639,0.346222
5280,2167.900762,168.3806417,1073.426591,1115.521752,231.5233824,21.04758022,4777.80071,48.13075,-3.484889
5281,323.7290013,20.23306258,182.0975632,161.8645006,20.23306258,0,708.1571903,47.245806,0.0125
5282,205.9764961,20.59764961,41.19529922,0,0,20.59764961,288.3670946,46.236667,0.043389
5283,2034.233275,0,1224.691461,560.4520247,20.7574824,186.8173416,4026.951585,45.397806,2.527139
5284,642.7538955,0,497.6159191,186.6059697,41.46799326,20.73399663,1389.177774,45.10875,2.530472
5285,367.3652474,0,163.2734433,20.40918041,0,20.40918041,571.4570515,45.676944,3.556194
5286,203.296124,0,101.648062,40.6592248,0,0,345.6034108,43.787889,4.701583
5287,528.450006,0,101.6250012,60.97500069,0,20.32500023,711.3750081,43.641889,4.900861
5288,163.350169,0,245.0252535,20.41877112,0,40.83754225,469.6317359,47.075722,5.478389
5289,1858.988096,20.88750669,1211.475388,584.8501874,20.88750669,167.1000536,3864.188738,46.780528,5.889694
5290,102.5030536,0,225.5067179,61.50183215,0,20.50061072,410.0122143,46.649583,5.461917
5291,1210.188538,0,246.1400417,123.0700208,61.53501041,164.0933611,1805.026972,46.500028,5.447972
5292,1894.516364,84.20072729,2041.867637,673.6058183,168.4014546,399.9534546,5262.545456,45.393194,2.937194
5293,652.3277343,122.3114502,611.5572509,285.3933837,40.77048339,101.9262085,1814.286511,46.758333,-1.867194
5294,2224.148823,123.5638235,741.3829409,350.0974999,144.1577941,144.1577941,3727.508675,49.1325,1.227194
5295,1934.570111,20.5805331,782.0602578,102.9026655,102.9026655,164.6442648,3107.660498,47.255,0.631667
5296,1081.356484,0,367.2531456,204.0295253,0,20.40295253,1673.042108,46.414932,0.118166
5297,1772.620076,305.6241511,3504.490266,1935.619624,40.74988682,916.8724533,8475.976458,52.619211,10.474667
5298,2717.370322,62.2298547,1057.90753,995.6776752,165.9462792,477.0955527,5476.227214,51.221072,10.370958
5299,1571.810406,0,796.3839389,482.0218578,125.7448325,314.3620812,3290.323116,51.355811,10.519472
5300,572.4816128,20.44577189,204.4577189,327.1323502,40.89154377,184.011947,1349.420944,48.501667,11.451389
5301,410.6151709,0,246.3691025,82.12303418,41.06151709,82.12303418,862.2918589,48.090333,7.870822
5302,2114.388373,0,497.5031465,849.9012086,20.72929777,269.480871,3752.002897,51.214944,10.391197
5303,971.3715542,0,760.203825,506.80255,0,63.35031875,2301.728248,47.913214,7.910411
5304,3246.968482,0,719.26517,883.6686374,61.65130028,328.8069349,5240.360524,51.731452,12.549239
5305,695.3276246,40.90162498,388.5654373,204.5081249,224.9589374,40.90162498,1595.163374,51.63177059,12.38509844
5306,1448.359658,124.1451135,972.4700559,331.0536361,41.38170451,103.4542613,3020.864429,51.021731,10.513201
5307,451.9906052,41.09005502,472.5356327,225.9953026,20.54502751,41.09005502,1253.246678,49.372,6.772
5308,184.8370806,123.2247204,143.7621738,205.3745339,0,20.53745339,677.735962,52.294883,-6.515342
5309,823.8785193,41.19392597,514.9240746,350.1483707,0,61.79088895,1791.93578,52.300075,-6.500233
5310,1020.438019,142.8613227,204.0876039,367.357687,122.4525623,142.8613227,2000.058518,52.861642,-6.914464
5311,1022.61686,61.35701162,245.4280465,347.6897325,20.45233721,0,1697.543988,52.862681,-6.905583
5312,2230.118742,83.36892492,1771.589655,1000.427099,125.0533874,500.2135495,5710.771357,52.860622,-6.913208
5313,631.3159961,61.09509639,203.6503213,305.475482,61.09509639,101.8251607,1364.457153,52.856656,-6.921167
5314,1673.039756,61.96443542,764.2280368,1156.669461,20.65481181,309.8221771,3986.378679,45.631386,8.092331
5315,1280.86873,103.2958653,1218.891211,1301.527903,123.9550384,227.2509037,4255.789652,46.187344,12.809511
5316,880.0520295,81.86530507,143.2642839,266.0622415,40.93265253,61.3989788,1473.575491,44.885444,10.016925
5317,326.3244913,101.9764035,122.3716842,163.1622457,0,61.18584212,775.0206669,44.433917,7.643333
5318,773.0460499,162.7465368,854.4193183,488.2396105,61.02995131,101.7165855,2441.198052,45.22215,7.495108
5319,285.9201857,0,81.69148164,40.84574082,0,20.42287041,428.8802786,45.627572,9.793836
5320,143.4987993,122.9989708,778.993482,286.9975986,0,184.4984563,1516.987307,51.7666,4.4773
5321,61.24451688,0,142.9038727,142.9038727,0,20.41483896,367.4671013,51.732,4.6053
5323,202.4823782,0,20.24823782,40.49647564,0,0,263.2270917,37.786975,-7.557694
5324,550.5647785,20.39128809,101.9564405,81.56515236,40.78257618,101.9564405,897.216676,39.063306,-8.880361
5325,1407.421245,20.39740935,244.7689122,101.9870467,20.39740935,142.7818654,1937.753888,37.738917,-8.028139
5326,915.8027347,83.25479406,811.7342421,520.3424629,20.81369852,166.5095881,2518.45752,46.567244,14.479292
5327,722.097363,61.89405969,639.5719501,391.9957114,82.52541292,330.1016517,2228.186149,45.960947,14.022686
5328,1055.15316,20.68927765,558.6104966,579.2997743,165.5142212,82.75711061,2462.024041,45.882086,14.44795
5329,876.1872893,163.0115887,407.5289718,652.0463548,0,40.75289718,2139.527102,46.682264,15.997542
5330,1185.020245,211.6107581,655.9933502,359.7382888,190.4496823,402.0604404,3004.872765,46.521094,14.847361
5331,2342.519242,0,358.7642082,759.7359704,21.10377696,337.6604313,3819.783629,64.25595,19.77616
5332,624.8346691,0,409.3744384,495.5585307,43.09204615,86.18409229,1659.043777,60.147333,17.798694
5333,1076.63735,20.70456443,724.659755,351.9775953,20.70456443,289.863902,2484.547731,56.097889,13.419861
5334,2990.313246,42.11708797,610.6977755,105.2927199,21.05854398,126.3512639,3895.830637,65.966667,14.733333
5335,940.6125928,87.49884584,415.6195178,721.8654782,87.49884584,153.1229802,2406.218261,64.254333,19.775389
5336,1470.704376,43.25601104,670.4681712,735.3521878,108.1400276,151.3960387,3179.316812,64.254556,19.776028
5337,853.0319938,41.61131677,728.1980435,395.3075093,20.80565839,0,2038.954522,47.137278,8.5975
5338,924.8312351,63.05667512,588.5289678,651.5856429,42.03778341,126.1133502,2396.153655,46.947417,8.939
5339,1002.826667,41.78444446,188.0300001,355.1677779,20.89222223,146.2455556,1754.946667,47.198472,9.127889
5340,618.4650352,20.61550117,185.5395106,309.2325176,20.61550117,20.61550117,1175.083567,46.955111,6.947556
5341,1576.235388,145.1795752,601.4582403,601.4582403,0,145.1795752,3069.511019,46.841472,8.937083
5342,359.5153471,8.360822026,300.9895929,125.4123304,58.52575418,183.9380846,1036.741931,51.775481,-1.325642
5343,557.6632789,57.40651401,418.2474592,155.8176809,8.200930572,24.60279172,1221.938655,51.777914,-1.3139
5344,890.0694877,41.9844098,705.3380846,814.4975501,33.58752784,285.4939866,2770.971047,51.769278,-1.333839
5345,455.5130199,248.4616472,1097.372275,476.2181572,0,124.2308236,2401.795923,51.776492,-1.321781
5346,478.5398452,62.41824068,478.5398452,416.1216045,0,145.6425616,1581.262097,51.767167,-1.334278
5347,1293.297328,146.0174403,959.543179,3191.524052,0,438.0523208,6028.43432,51.909303,-1.344611
5348,288.6476518,82.47075767,371.1184095,329.8830307,20.61768942,20.61768942,1113.355229,51.948442,-2.012375
5349,164.9471083,123.7103312,680.4068216,927.827484,350.5126051,164.9471083,2412.351458,51.864122,-1.5008
5350,858.2754048,418.6709292,837.3418584,1004.81023,0,125.6012788,3244.699701,51.948442,-2.015108
5351,350.3917646,226.7240829,886.2850515,618.338408,103.0564013,247.3353632,2432.131072,51.865306,-1.482831
5352,394.2645031,290.5106865,290.5106865,290.5106865,0,186.7568699,1452.553432,51.882283,-1.298186
5353,1264.112918,589.9193616,1116.633077,737.3992021,210.6854863,273.8911322,4192.641177,54.202417,-2.137583
5354,60,40,120,20,20,0,260,-22.674522,-45.693451
5355,70,60,135,40,20,0,325,-22.653751,-45.630603
5356,20,20,60,0,0,0,100,-21.411712,-45.177195
5357,17,68,51,18,0,0,154,-14.808534,-39.488154
5358,15,10,15,0,0,0,40,-20.640278,-42.548333
5359,120,165,125,30,42,0,482,-22.438787,-44.738682
5360,45,105,75,30,30,0,285,-22.034815,-44.92951
5361,195,225,680,90,80,0,1270,-28.268398,-49.933701
5362,90,128,120,30,35,2,405,-20.932801,-45.533305
5363,390,540,270,300,150,0,1650,-21.300622,-44.686425
5364,15,105,650,15,5,2,792,-21.383164,-44.982512
5365,40,60,220,0,0,0,320,-21.340641,-44.980378
5366,45,135,360,15,15,0,570,-21.330084,-44.970763
5367,40,80,320,20,40,5,505,-21.321617,-44.956078
5368,224,192,96,64,60,0,636,-21.322535,-44.662448
5369,80,220,10,40,40,5,395,-20.5714303,-45.4961363
5370,80,130,125,30,30,0,395,-20.884496,-45.496289
5371,102,175,274,136,68,0,755,-31.707164,-52.485247
5372,108,140,315,140,70,0,773,-31.609825,-52.512036
5373,400,240,125,140,80,0,985,-30.092005,-51.668888
5374,80,8,5,0,0,0,93,2.879457,-60.700635
5375,60,90,20,75,20,0,265,-8.185392,-49.253254
5376,60,80,0,25,15,0,180,-6.516671,-49.88342
5377,140,180,200,40,20,10,590,-1.51368,-47.069933
5378,260,260,300,45,100,5,970,-1.596953,-47.007552
5379,340,200,20,20,20,10,610,-1.586111,-47.040417
5380,135,90,65,30,21,3,344,-14.686327,-49.178089
5381,20,0,140,40,0,0,200,-18.583739,-46.691389
5382,50,60,0,25,50,0,185,-18.567911,-46.686328
5383,85,50,30,20,0,0,185,-18.80165,-52.708616
5384,10,60,28,35,5,0,138,-15.941403,-44.335311
5385,58,174,319,59,29,0,639,-17.783007,-50.967149
5386,60,40,20,20,0,0,140,-21.485488,-44.673693
5387,230,99,64,66,0,0,459,-21.483173,-44.704971
5388,110,100,10,20,0,0,240,-21.509125,-44.71735
5389,40,120,255,30,25,0,470,-21.447637,-44.662132
5390,70,37,175,35,70,4,391,-21.532637,-44.846964
5391,39,117,78,40,0,0,274,-21.513094,-44.885529
5392,120,75,30,30,85,0,340,-21.329874,-44.981562
5393,140,125,158,40,40,0,503,-5.045138,-42.786675
5394,10,45,0,30,15,0,100,-15.869722,-43.241111
5395,128,43,10,5,1,0,187,38.05196,-8.82187
5396,99,30,10,16,3,0,158,39.78551,-9.01713
5397,158,68,18,35,31,0,310,39.78496,-9.01221
5398,159,35,18,24,4,0,240,40.34402,-8.83788
5399,216,74,2,21,6,0,319,40.34976,-8.82053
5400,425,378,127,120,34,0,1084,41.87103,-6.74688
5401,172,324,88,60,9,0,653,41.79942,-6.90093
5402,97,51,10,10,0,0,168,40.16555,-8.40943
5403,272,116,16,4,0,0,408,40.1621,-8.41423
5404,280,170,10,40,16,0,516,40.17305,-8.71036
5405,219,63,9,9,3,0,303,40.20367,-8.63714
5406,78,9,1,4,0,0,92,40.2238,-8.54801
5407,22,7,2,9,0,2,40,40.32049,-8.84659
5408,83,5,4,9,31,0,132,40.37054,-8.80414
5409,78,123,320,14,5,0,540,40.22091,-8.44845
5410,24,12,2,2,1,0,41,40.20161,-8.36604
5411,279,13,38,5,9,0,344,40.17704,-8.41688
5412,708,42,326,58,37,0,1171,40.20629,-8.42245
5413,199,81,374,22,12,0,688,40.30195,-8.53081
5414,157,229,69,7,2,0,464,38.70637,-8.32302
5415,174,166,137,25,16,0,518,38.70462,-8.32234
5416,281,382,125,35,0,0,823,38.60852,-8.26528
5417,153,146,70,24,0,0,393,38.26602,-8.26602
5418,400,716,50,57,11,0,1234,38.783,-7.417
5419,585,271,142,27,0,0,1025,41.79171,-8.54004
5420,456,126,32,3,0,0,617,41.55776,-8.72541
5421,160,54,204,2,0,34,454,41.57948,-8.59814
5422,169,111,91,25,0,17,413,41.47512,-8.66209
5423,180,65,93,6,0,9,353,41.43732,-8.51158
5424,129,11,29,1,1,0,171,41.43798,-8.77071
5425,,,,,,,1000,36.83,-77.85
5426,,,,,,,430,-77.38,163.06
5427,178,155,4,2,,,339,36.01,140.12
5428,,,,,,,858,-34.4,138.53
5429,572,248,,55,,,875,49.39,-97.7
5430,1024,202,437,120,,,1783,41.38,-83.37
5431,,,,,,,977,21.08,99.56
5432,278,159,216,4,,,657,40.52,21.01
5433,,,,,,,516,40.46,-81.55
5434,,,,,,,8590,63.45,20.17
5435,60,8,57,9,,,134,31.17,-89.2
5436,3142,5864,,199,505,,9710,51.13,-119.31
5437,5825,8756,,368,506,,15455,50.49,-119.35
5438,2592,5087,,253,601,,8533,50.34,-118.49
5439,,,,,,,32000,48.34,-123.39
5440,,,,,,,39000,48.38,-123.43
5441,,,,,,,21000,48.39,-123.46
5442,463,115,11,1653,910,,3152,24.32,101.01
5443,,,,,,,160,30.52,34.47
5444,9,11,20,4,,,44,30.47,34.46
5445,,,,,,,9640,27.7,85.3
5446,169,77,144,45,,,435,42.02,116.17
5447,,,,,,,2275,-40.01,175.26
5448,,,,,,,500,31.32,-82.52
5449,992,200,147,54,,,1393,49.33,-119.37
5450,496,231,772,17,,,1517,51.23,30.6
5451,884,5,142,158,6,,1197,30.32,-103.5
5452,,,,,,,622,27.4,-98.12
5453,,,,,,,79,-23.36,30.5
5454,,,,,,,16380,36.1,140.12
5455,,,,,,,370,48.5,22.1
5456,115,14,7,14,,,150,-62.39,-61.05
5457,,,,,,,10,43.02,119.39
5458,,,,,,,1000,55.22,11.34
5459,133,35,130,23,8,,331,40.47,81.55
5460,718,178,603,25,,,1524,50.59,3.44
5461,,,,,,,125,38.22,-75.39
5462,60,40,28,72,,,200,34.49,114.17
5463,3200,1800,12000,250,,,17250,64.14,19.46
5464,160,37,22,20,,,239,47.58,18.02
5465,272,27,226,17,144,,686,47.01,6.52
5466,235,135,120,55,12,,557,35.58,101.53
5467,49,48,3,,,,100,29.3,101.3
5468,250,27,430,43,,,750,40.12,-8.39
5469,971.54,173.42,1727.02,132.94,61.08,,3066,50.972,3.79
5470,836.19,12.25,1018.8,28.3,53.46,,1949,50.972,3.801
5471,692.78,158.75,1172.7,60.35,135.42,,2220,51.198,4.568
5472,587.38,14.08,1522.65,94.43,8.46,,2227,51.196,4.564
5473,539.47,122.18,935.08,75.18,35.09,,1707,50.824,4.637
5474,333.97,63.99,601.84,143.09,79.77,,1223,50.822,4.638
5475,1412.78,1149.53,2421.9,228.15,52.65,,5265,51.367,4.939
5476,1055.41,686.95,1811.05,174.86,18.74,,3747,51.337,5.015
5477,1170.66,478.91,2546.56,334.47,30.41,,4561,51.079,3.336
5478,141.0716752,0,131.6668968,40.7540395,2.762049441,0,316.254661,40.70166667,23.19138889
5479,390.2464604,70.37231253,63.97482958,115.1546932,0,0,639.7482958,40.70194444,23.07027778
5480,77.60679225,18.62563014,1.03475723,6.20854338,0,0,103.475723,40.93722222,21.10583333
5481,10.45219496,0.550115524,0,0.550115524,0,0,11.55242601,40.92,21.10861111
5482,4.378283713,0,0,0,0,0,4.378283713,40.93527778,21.12972222
5483,403.7754944,26.62256007,17.74837338,8.87418669,0,0,457.0206145,41.03611111,21.18694444
5484,164.0991293,5.358338915,32.15003349,7.367716008,0,4.018754186,212.9939719,41.01416667,21.33527778
5485,57.01179554,0.655307995,38.0078637,17.69331586,0,1.31061599,114.6788991,40.95888889,21.19888889
5486,3959.226714,89.98242531,404.9209139,44.99121265,0,0,4499.121265,41.01416667,21.33527778
5487,1803.438497,171.7560473,150.2865414,107.3475296,1.097213079,0,2233.925828,41.1175,21.94666667
5488,2269.034446,158.3047288,158.3047288,105.5364858,0,0,2691.180389,40.88361111,21.98555556
5489,1910.706426,157.3522939,202.3100922,2.804655729,1.402327864,0,2274.575796,40.84,23.24083333
5490,697.7504003,311.7608171,489.9098555,19.29756851,5.789270552,0,1524.507912,41.66611111,23.20055556
5491,1206.506808,43.08952886,818.7010483,86.17905772,0,0,2154.476443,42.49777778,19.5275
5492,413.1563762,20.65781881,67.13791114,15.49336411,0,0,516.4454703,42.44722222,19.42694444
5493,629.4690976,13.39295952,575.8972595,120.5366357,0,0,1339.295952,42.4375,19.49722222
5494,335.0205494,41.87756868,99.45922561,36.64287259,10.46939217,0,523.4696085,42.43027778,19.63666667
5495,788.0436428,79.80188788,209.4799557,2.452182442,0.817394147,0,1080.595063,42.59138889,19.5875
5496,38.48726524,3.207272104,16.03636052,262.9963125,0,0,320.7272104,42.68,19.21083333
5497,499.4805005,43.433087,456.0474135,65.1496305,21.7165435,0,1085.827175,42.67861111,19.16722222
5498,866.9602215,33.02705606,16.51352803,0.947777462,1.895554924,0,919.344138,42.42833333,19.17638889
5499,295.618535,59.12370701,168.2751661,8.510638298,0.773694391,0,532.3017408,42.46138889,19.56277778
5500,458.329885,25.82140197,109.7409584,45.18745345,6.455350492,0,645.5350492,42.37861111,19.22333333
5501,513.2500443,22.98134527,145.54852,107.2462779,0,0,789.0261875,42.91805556,19.56972222
5502,404.9459397,41.89095928,516.6551645,251.3457557,41.89095928,0,1256.728778,46.27722222,14.57111111
5503,490.629771,73.07251908,417.5572519,52.19465649,0,10.4389313,1043.89313,46.45527778,14.43972222
5504,1017.090069,33.90300231,525.4965358,101.7090069,16.95150115,0,1695.150115,46.44166667,14.18416667
5505,1511.277308,111.9464672,18.65774454,223.8929345,0,0,1865.774454,46.32111111,14.97833333
5506,324.1332513,36.92657293,82.05905096,13.39095502,29.21662913,0,485.7264593,46.00861111,14.12527778
5507,629.9465241,50.80213904,50.80213904,284.4919786,0,0,1016.042781,46.01472222,14.07277778
5508,639.7830018,209.5840868,143.3996383,66.18444846,33.09222423,11.03074141,1103.074141,45.82861111,14.1025
5509,254.3142443,43.28753094,37.87658957,75.75317914,129.8625928,0,541.0941367,45.98527778,13.95111111
5510,659.7660602,95.61826959,19.12365392,181.6747122,0,0,956.1826959,45.66222222,13.92638889
5511,647.4966937,57.13206121,199.9622142,47.61005101,0,0,952.2010202,46.585,13.77388889
5512,295.1029099,10.53938964,221.3271824,0,0,0,526.9694819,46.48333333,13.91416667
5513,182.6722801,6.765640003,399.1727602,47.35948002,40.59384002,0,676.5640003,46.11194444,15.65166667
5514,277.2734775,22.1818782,205.1823733,49.90922594,1.650437366,0,556.1973923,50.11694444,8.743888889
